,iter,train_loss,valid_loss
169,169,0.2145487666130066,0.27771562337875366
170,170,0.21442578732967377,0.2777248024940491
171,171,0.2143036127090454,0.27773427963256836
172,172,0.2141822725534439,0.27774399518966675
173,173,0.21406178176403046,0.2777539789676666
174,174,0.21394214034080505,0.27776405215263367
175,175,0.21382328867912292,0.27777430415153503
176,176,0.21370528638362885,0.27778467535972595
177,177,0.21358810365200043,0.27779510617256165
178,178,0.21347171068191528,0.27780550718307495
179,179,0.21335607767105103,0.27781596779823303
180,180,0.21324129402637482,0.27782630920410156
181,181,0.2131272703409195,0.2778366506099701
182,182,0.21301403641700745,0.27784690260887146
183,183,0.2129015326499939,0.2778570353984833
184,184,0.21278983354568481,0.27786707878112793
185,185,0.21267884969711304,0.27787700295448303
186,186,0.21256864070892334,0.2778867781162262
187,187,0.21245917677879333,0.2778964340686798
188,188,0.21235042810440063,0.27790597081184387
189,189,0.21224239468574524,0.277915358543396
190,190,0.21213507652282715,0.2779245972633362
191,191,0.21202845871448517,0.2779337465763092
192,192,0.2119225561618805,0.2779427468776703
193,193,0.21181735396385193,0.2779516279697418
194,194,0.2117128074169159,0.2779603898525238
195,195,0.21160894632339478,0.27796900272369385
196,196,0.21150575578212738,0.27797749638557434
197,197,0.21140322089195251,0.2779858708381653
198,198,0.21130134165287018,0.2779940962791443
199,199,0.21120008826255798,0.27800217270851135
200,200,0.2110995054244995,0.27801012992858887
201,201,0.2109995186328888,0.27801790833473206
202,202,0.21090012788772583,0.2780255377292633
203,203,0.210801362991333,0.27803292870521545
204,204,0.21070316433906555,0.27804020047187805
205,205,0.21060562133789062,0.27804726362228394
206,206,0.21050867438316345,0.2780541777610779
207,207,0.21041232347488403,0.2780608534812927
208,208,0.2103165239095688,0.278067409992218
209,209,0.2102212905883789,0.2780737280845642
210,210,0.21012663841247559,0.27807989716529846
211,211,0.21003253757953644,0.2780858874320984
212,212,0.20993900299072266,0.278091698884964
213,213,0.20984609425067902,0.27809733152389526
214,214,0.20975369215011597,0.27810272574424744
215,215,0.2096618413925171,0.27810806035995483
216,216,0.2095704972743988,0.27811315655708313
217,217,0.2094796597957611,0.2781180739402771
218,218,0.209389328956604,0.27812284231185913
219,219,0.2092994749546051,0.2781274914741516
220,220,0.2092101275920868,0.27813196182250977
221,221,0.2091212272644043,0.27813631296157837
222,222,0.20903280377388,0.27814045548439026
223,223,0.2089449018239975,0.278144508600235
224,224,0.2088574767112732,0.278148353099823
225,225,0.2087705284357071,0.27815213799476624
226,226,0.208684042096138,0.27815574407577515
227,227,0.20859795808792114,0.2781592607498169
228,228,0.2085123360157013,0.2781626284122467
229,229,0.20842710137367249,0.27816587686538696
230,230,0.2083422839641571,0.2781689763069153
231,231,0.20825788378715515,0.27817201614379883
232,232,0.20817388594150543,0.27817487716674805
233,233,0.20809027552604675,0.2781776785850525
234,234,0.2080070674419403,0.2781803011894226
235,235,0.2079242318868637,0.27818283438682556
236,236,0.20784176886081696,0.27818524837493896
237,237,0.20775969326496124,0.2781875729560852
238,238,0.207677960395813,0.2781897485256195
239,239,0.2075965702533722,0.27819183468818665
240,240,0.20751556754112244,0.27819377183914185
241,241,0.20743489265441895,0.2781956195831299
242,242,0.20735453069210052,0.27819734811782837
243,243,0.20727449655532837,0.27819886803627014
244,244,0.2071947604417801,0.27820029854774475
245,245,0.2071152925491333,0.2782016396522522
246,246,0.20703616738319397,0.27820277214050293
247,247,0.20695731043815613,0.2782038152217865
248,248,0.20687875151634216,0.2782047390937805
249,249,0.20680050551891327,0.2782054841518402
250,250,0.20672252774238586,0.2782061696052551
251,251,0.20664486289024353,0.2782067060470581
252,252,0.2065674364566803,0.2782071530818939
253,253,0.20649033784866333,0.2782074213027954
254,254,0.20641347765922546,0.27820760011672974
255,255,0.2063368707895279,0.2782076895236969
256,256,0.206260547041893,0.2782076597213745
257,257,0.20618444681167603,0.2782074511051178
258,258,0.20610862970352173,0.2782071828842163
259,259,0.20603305101394653,0.2782067656517029
260,260,0.20595769584178925,0.2782062590122223
261,261,0.20588257908821106,0.27820560336112976
262,262,0.20580768585205078,0.2782048285007477
263,263,0.205733060836792,0.27820396423339844
264,264,0.20565861463546753,0.27820295095443726
265,265,0.20558437705039978,0.27820178866386414
266,266,0.20551027357578278,0.27820056676864624
267,267,0.20543624460697174,0.2781991958618164
268,268,0.20536237955093384,0.278197705745697
269,269,0.20528849959373474,0.27819615602493286
270,270,0.20521478354930878,0.27819451689720154
271,271,0.20514123141765594,0.27819281816482544
272,272,0.20506781339645386,0.2781909704208374
273,273,0.2049945592880249,0.27818912267684937
274,274,0.20492148399353027,0.2781871557235718
275,275,0.20484857261180878,0.2781851589679718
276,276,0.2047758251428604,0.2781830132007599
277,277,0.20470324158668518,0.27818089723587036
278,278,0.2046307623386383,0.2781786322593689
279,279,0.20455843210220337,0.27817636728286743
280,280,0.20448629558086395,0.27817392349243164
281,281,0.20441430807113647,0.27817150950431824
282,282,0.20434245467185974,0.2781689763069153
283,283,0.20427078008651733,0.27816635370254517
284,284,0.20419925451278687,0.2781636714935303
285,285,0.20412787795066833,0.2781608998775482
286,286,0.20405668020248413,0.278158038854599
287,287,0.20398572087287903,0.2781551778316498
288,288,0.20391486585140228,0.2781522274017334
289,289,0.2038441300392151,0.27814918756484985
290,290,0.20377352833747864,0.2781461179256439
291,291,0.20370306074619293,0.2781429886817932
292,292,0.20363271236419678,0.27813977003097534
293,293,0.20356246829032898,0.27813655138015747
294,294,0.20349235832691193,0.27813324332237244
295,295,0.20342233777046204,0.278129905462265
296,296,0.2033524513244629,0.2781265079975128
297,297,0.2032826542854309,0.27812308073043823
298,298,0.2032129466533661,0.27811962366104126
299,299,0.20314335823059082,0.2781160771846771
300,300,0.2030738741159439,0.2781125605106354
301,301,0.20300449430942535,0.27810895442962646
302,302,0.20293521881103516,0.27810531854629517
303,303,0.20286601781845093,0.2781016230583191
304,304,0.20279693603515625,0.278097927570343
305,305,0.20272797346115112,0.27809423208236694
306,306,0.20265910029411316,0.27809053659439087
307,307,0.20259034633636475,0.27808675169944763
308,308,0.20252171158790588,0.2780829966068268
309,309,0.202453151345253,0.27807924151420593
310,310,0.20238476991653442,0.2780754566192627
311,311,0.2023165076971054,0.27807170152664185
312,312,0.20224836468696594,0.278067946434021
313,313,0.20218035578727722,0.27806422114372253
314,314,0.20211246609687805,0.2780604958534241
315,315,0.20204466581344604,0.2780567705631256
316,316,0.20197701454162598,0.2780531048774719
317,317,0.2019096314907074,0.2780495285987854
318,318,0.2018425464630127,0.2780459523200989
319,319,0.20177561044692993,0.2780425250530243
320,320,0.20170864462852478,0.2780391275882721
321,321,0.2016417384147644,0.27803581953048706
322,322,0.2015749216079712,0.2780326008796692
323,323,0.20150822401046753,0.27802950143814087
324,324,0.20144161581993103,0.2780264914035797
325,325,0.2013750970363617,0.2780236601829529
326,326,0.20130866765975952,0.2780209183692932
327,327,0.2012423276901245,0.2780182957649231
328,328,0.20117607712745667,0.2780158221721649
329,329,0.20110991597175598,0.27801352739334106
330,330,0.20104382932186127,0.2780113220214844
331,331,0.20097783207893372,0.27800923585891724
332,332,0.20091190934181213,0.27800729870796204
333,333,0.20084607601165771,0.2780054807662964
334,334,0.20078033208847046,0.2780037522315979
335,335,0.20071467757225037,0.27800217270851135
336,336,0.20064905285835266,0.2780006527900696
337,337,0.2005835473537445,0.27799922227859497
338,338,0.20051811635494232,0.27799782156944275
339,339,0.2004527449607849,0.2779965400695801
340,340,0.20038747787475586,0.2779952883720398
341,341,0.2003222554922104,0.2779940664768219
342,342,0.20025712251663208,0.2779928743839264
343,343,0.20019206404685974,0.2779916822910309
344,344,0.2001270055770874,0.2779904305934906
345,345,0.20006181299686432,0.2779891788959503
346,346,0.199996680021286,0.27798789739608765
347,347,0.1999315619468689,0.2779865860939026
348,348,0.19986650347709656,0.27798521518707275
349,349,0.19980153441429138,0.2779838442802429
350,350,0.1997365653514862,0.2779824435710907
351,351,0.1996716558933258,0.2779810428619385
352,352,0.19960680603981018,0.27797964215278625
353,353,0.19954201579093933,0.27797824144363403
354,354,0.19947725534439087,0.2779768109321594
355,355,0.19941255450248718,0.2779754102230072
356,356,0.19934791326522827,0.27797406911849976
357,357,0.19928333163261414,0.2779727280139923
358,358,0.1992187649011612,0.27797144651412964
359,359,0.19915428757667542,0.2779701352119446
360,360,0.19908982515335083,0.2779689431190491
361,361,0.1990254670381546,0.27796778082847595
362,362,0.19896110892295837,0.2779666483402252
363,363,0.1988968551158905,0.27796560525894165
364,364,0.19883261620998383,0.27796459197998047
365,365,0.19876843690872192,0.27796363830566406
366,366,0.1987043023109436,0.27796274423599243
367,367,0.19864022731781006,0.2779618799686432
368,368,0.1985762119293213,0.27796104550361633
369,369,0.1985122263431549,0.27796027064323425
370,370,0.1984483003616333,0.27795952558517456
371,371,0.19838443398475647,0.27795881032943726
372,372,0.19832059741020203,0.27795809507369995
373,373,0.19825682044029236,0.27795740962028503
374,374,0.19819310307502747,0.2779567241668701
375,375,0.19812944531440735,0.2779560089111328
376,376,0.19806581735610962,0.2779553532600403
377,377,0.19800224900245667,0.277954638004303
378,378,0.19793862104415894,0.2779538929462433
379,379,0.1978749930858612,0.2779531180858612
380,380,0.1978113353252411,0.2779523432254791
381,381,0.19774773716926575,0.27795150876045227
382,382,0.1976841688156128,0.2779507040977478
383,383,0.19762061536312103,0.27794986963272095
384,384,0.19755712151527405,0.27794909477233887
385,385,0.19749364256858826,0.277948260307312
386,386,0.19743019342422485,0.2779475152492523
387,387,0.19736677408218384,0.2779468297958374
388,388,0.19730336964130402,0.2779461741447449
389,389,0.19724002480506897,0.2779455780982971
390,390,0.19717666506767273,0.27794501185417175
391,391,0.19711336493492126,0.27794453501701355
392,392,0.1970500946044922,0.2779441475868225
393,393,0.1969868540763855,0.27794378995895386
394,394,0.1969236433506012,0.27794355154037476
395,395,0.19686046242713928,0.27794331312179565
396,396,0.19679731130599976,0.2779432237148285
397,397,0.19673418998718262,0.2779431641101837
398,398,0.19667109847068787,0.27794313430786133
399,399,0.1966080367565155,0.2779431641101837
400,400,0.19654500484466553,0.2779432237148285
401,401,0.19648200273513794,0.27794337272644043
402,402,0.19641903042793274,0.27794352173805237
403,403,0.19635608792304993,0.2779436707496643
404,404,0.19629314541816711,0.2779439091682434
405,405,0.19623029232025146,0.27794405817985535
406,406,0.19616740942001343,0.2779442369937897
407,407,0.19610458612442017,0.2779443860054016
408,408,0.1960417926311493,0.27794456481933594
409,409,0.1959790289402008,0.2779447138309479
410,410,0.19591626524925232,0.27794480323791504
411,411,0.1958535611629486,0.2779448926448822
412,412,0.1957908570766449,0.277944952249527
413,413,0.19572818279266357,0.277944952249527
414,414,0.19566556811332703,0.27794498205184937
415,415,0.19560295343399048,0.2779449224472046
416,416,0.19554036855697632,0.2779448628425598
417,417,0.19547781348228455,0.27794474363327026
418,418,0.19541528820991516,0.2779446244239807
419,419,0.19535276293754578,0.27794450521469116
420,420,0.19529029726982117,0.27794432640075684
421,421,0.19522784650325775,0.2779441773891449
422,422,0.19516542553901672,0.27794402837753296
423,423,0.1951030194759369,0.27794378995895386
424,424,0.19504064321517944,0.27794361114501953
425,425,0.19497829675674438,0.2779434323310852
