,iter,train_loss,valid_loss
487,487,0.11700672,0.9142561
488,488,0.116894916,0.9671666
489,489,0.11678295,0.92170703
490,490,0.116670966,0.9389451
491,491,0.11655957,0.9466716
492,492,0.11644851,0.92711926
493,493,0.11633818,0.9481782
494,494,0.116228096,0.9283652
495,495,0.116118416,0.9571851
496,496,0.116009295,0.9139854
497,497,0.115900494,0.97136635
498,498,0.11579191,0.9091939
499,499,0.11568433,0.9643648
500,500,0.11557797,0.91297024
501,501,0.115471944,0.97305405
502,502,0.11536667,0.8960803
503,503,0.115261845,0.9961
504,504,0.11515824,0.882856
505,505,0.11505734,1.0029455
506,506,0.11495937,0.8680752
507,507,0.1148648,1.0382051
508,508,0.11477556,0.82465535
509,509,0.114693426,1.0914881
510,510,0.11461874,0.79325145
511,511,0.11455266,1.1255875
512,512,0.11448991,0.7736853
513,513,0.114425845,1.1278142
514,514,0.114350155,0.7940152
515,515,0.11425884,1.0439513
516,516,0.1141569,0.9012019
517,517,0.114055425,0.9035328
518,518,0.113961495,1.0359961
519,519,0.11387618,0.82900983
520,520,0.113796145,1.0799142
521,521,0.11371253,0.83328825
522,522,0.11362166,1.0464765
523,523,0.11352362,0.8972946
524,524,0.113422774,0.95407796
525,525,0.11332401,0.9888217
526,526,0.11322979,0.8731635
527,527,0.11313934,1.0353605
528,528,0.11305019,0.85353893
529,529,0.112959564,1.01215
530,530,0.11286404,0.8845206
531,531,0.112765506,0.95960546
532,532,0.11266729,0.94772804
533,533,0.112570986,0.8995369
534,534,0.112477876,1.0090017
535,535,0.11238706,0.8648932
536,536,0.11229642,1.0148734
537,537,0.1122045,0.87757003
538,538,0.11211053,0.9900235
539,539,0.11201442,0.9117459
540,540,0.1119183,0.94880253
541,541,0.11182297,0.94865334
542,542,0.111728474,0.91124845
543,543,0.11163488,0.9676856
544,544,0.111542664,0.8914694
545,545,0.1114511,0.9796111
546,546,0.11135986,0.8876546
547,547,0.1112692,0.99533284
548,548,0.1111786,0.88831323
549,549,0.11108835,0.99761975
550,550,0.110998176,0.8948397
551,551,0.11090712,0.9845951
552,552,0.11081606,0.9042046
553,553,0.11072513,0.97460395
554,554,0.11063436,0.90755206
555,555,0.11054382,0.96982396
556,556,0.1104537,0.899495
557,557,0.1103639,0.9788773
558,558,0.11027477,0.89368045
559,559,0.11018647,0.9894916
560,560,0.11009902,0.8912464
561,561,0.11001333,1.0054289
562,562,0.109930314,0.871059
563,563,0.10985137,1.0355238
564,564,0.10977925,0.8254589
565,565,0.10971787,1.1031462
566,566,0.109668024,0.76123077
567,567,0.10963142,1.1730932
568,568,0.1095971,0.73510855
569,569,0.10955175,1.137656
570,570,0.1094822,0.81075877
571,571,0.1093959,0.94961095
572,572,0.10931301,0.9947159
573,573,0.109245464,0.8120818
574,574,0.10918682,1.0869861
575,575,0.10911611,0.8204605
576,576,0.109032914,0.9972529
577,577,0.10894881,0.95289403
578,578,0.1088727,0.8378027
579,579,0.10880309,1.0749692
580,580,0.10872773,0.8393282
581,581,0.108643584,0.97953457
582,582,0.10856023,0.975087
583,583,0.1084818,0.8659984
584,584,0.108405724,1.0261784
585,585,0.10832868,0.88423675
586,586,0.1082472,0.9649176
587,587,0.1081631,0.95414555
588,588,0.10808272,0.9044876
589,589,0.10800369,0.99996674
590,590,0.1079226,0.9022428
591,591,0.10784097,0.9689596
592,592,0.10775916,0.9709886
593,593,0.1076791,0.90022933
594,594,0.1075999,1.0071108
595,595,0.107518636,0.9186975
596,596,0.107437335,0.9438794
597,597,0.10735636,0.9743727
598,598,0.107276306,0.91468984
599,599,0.107197165,0.97024536
600,600,0.10711715,0.9039009
601,601,0.10703811,0.9652284
602,602,0.10695782,0.933259
603,603,0.10687795,0.9099862
604,604,0.10680059,0.9872819
605,605,0.10672163,0.90665776
606,606,0.10664358,0.9651552
607,607,0.10656562,0.9392484
608,608,0.106485926,0.94786125
609,609,0.10640755,0.9493487
610,610,0.10632915,0.9297586
611,611,0.106250525,0.9708229
612,612,0.10617294,0.91429204
613,613,0.10609516,0.9698922
614,614,0.106017604,0.9289444
615,615,0.10594076,0.9486355
616,616,0.1058624,0.9343439
617,617,0.10578522,0.9541807
618,618,0.10570845,0.94438106
619,619,0.105631575,0.9332852
620,620,0.10555616,0.9736591
621,621,0.10548014,0.92253727
622,622,0.10540403,0.9608045
623,623,0.10532833,0.93896145
624,624,0.10525227,0.96902984
625,625,0.10517757,0.91779995
626,626,0.10510288,0.98408836
627,627,0.10502792,0.9220524
628,628,0.10495372,0.9772313
629,629,0.10487933,0.9133288
630,630,0.10480597,0.9983973
631,631,0.104733676,0.8972755
632,632,0.10466269,1.0087136
633,633,0.10459379,0.88490224
634,634,0.104527354,1.036162
635,635,0.104464516,0.8437366
636,636,0.10440763,1.0906873
637,637,0.104357466,0.8056298
638,638,0.10431538,1.1357843
639,639,0.10427884,0.7757824
640,640,0.1042453,1.1674148
641,641,0.10420519,0.7811721
642,642,0.10415327,1.1086353
643,643,0.10408799,0.8686369
644,644,0.104015805,0.9725768
645,645,0.103945196,0.9987767
646,646,0.10388194,0.86628723
647,647,0.10382517,1.0835721
648,648,0.10376951,0.8314454
649,649,0.10371003,1.072894
650,650,0.10364314,0.8862657
651,651,0.103571855,0.9697909
652,652,0.10350123,0.98090786
653,653,0.10343376,0.8890882
654,654,0.10337005,1.0310977
655,655,0.10330791,0.8723269
656,656,0.10324379,1.0311676
657,657,0.10317708,0.89054435
658,658,0.10310796,0.9846483
659,659,0.10303749,0.9488994
660,660,0.10296829,0.9165906
661,661,0.10290144,1.0012505
662,662,0.102836214,0.8844636
663,663,0.10277098,1.0067269
664,664,0.102704875,0.8899385
665,665,0.10263709,0.9866487
666,666,0.10256824,0.92687255
667,667,0.10249952,0.9394114
668,668,0.10243169,0.9703951
669,669,0.102364615,0.90955436
670,670,0.102298014,0.9864195
671,671,0.102231964,0.90729016
672,672,0.10216616,0.98729867
673,673,0.10210019,0.9044676
674,674,0.10203434,0.9910559
675,675,0.101967864,0.91300374
676,676,0.10190073,0.9603121
677,677,0.10183386,0.95128316
678,678,0.10176668,0.9405654
679,679,0.10169976,0.9557333
680,680,0.10163353,0.9407004
681,681,0.10156738,0.9746708
682,682,0.101501964,0.9208105
683,683,0.10143687,0.99251395
684,684,0.101372235,0.9132652
685,685,0.101308286,0.9953004
686,686,0.10124496,0.90939957
687,687,0.10118246,1.008454
688,688,0.101121314,0.885291
689,689,0.10106218,1.0357518
690,690,0.10100562,0.860465
691,691,0.100951605,1.0614679
692,692,0.10090073,0.84293485
693,693,0.10085371,1.096166
694,694,0.10081056,0.81994724
695,695,0.10077006,1.1218495
696,696,0.10073006,0.8093213
697,697,0.10068821,1.11516
698,698,0.10064038,0.8338165
699,699,0.10058533,1.0556923
700,700,0.10052424,0.89832306
701,701,0.10046045,0.96949726
702,702,0.10039765,0.979334
703,703,0.10033806,0.89167005
704,704,0.10028192,1.0446097
705,705,0.100227796,0.8591207
706,706,0.10017337,1.0536724
707,707,0.10011745,0.8720177
708,708,0.100059465,1.0202084
709,709,0.09999916,0.9084268
710,710,0.099937096,0.9739502
711,711,0.09987462,0.94877774
712,712,0.09981304,0.9244049
713,713,0.09975274,0.99979043
714,714,0.099694334,0.8884676
715,715,0.09963717,1.025724
716,716,0.09958056,0.8832646
717,717,0.09952423,1.0230908
718,718,0.09946726,0.88960785
719,719,0.09940902,1.0160925
720,720,0.09935017,0.90232724
721,721,0.099290654,0.99252224
722,722,0.09923037,0.9237239
723,723,0.0991697,0.9664278
724,724,0.099109024,0.9450429
725,725,0.09904846,0.9468437
726,726,0.098988295,0.96994823
727,727,0.09892888,0.92572045
728,728,0.098869786,0.9915903
729,729,0.09881162,0.9098424
730,730,0.09875486,1.005514
731,731,0.09869928,0.8898047
732,732,0.09864595,1.0270369
733,733,0.09859543,0.85597354
734,734,0.09854815,1.0692549
735,735,0.0985042,0.8289369
